_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs/0/WhPerMile,userInputs/0/kWhRequested,userInputs/0/milesRequested,userInputs/0/minutesAvailable,userInputs/0/modifiedAt,userInputs/0/paymentRequired,userInputs/0/requestedDeparture,userInputs/0/userID,userInputs/0,userInputs/1/WhPerMile,userInputs/1/kWhRequested,userInputs/1/milesRequested,userInputs/1/minutesAvailable,userInputs/1/modifiedAt,userInputs/1/paymentRequired,userInputs/1/requestedDeparture,userInputs/1/userID,userInputs/2/WhPerMile,userInputs/2/kWhRequested,userInputs/2/milesRequested,userInputs/2/minutesAvailable,userInputs/2/modifiedAt,userInputs/2/paymentRequired,userInputs/2/requestedDeparture,userInputs/2/userID,userInputs/3/WhPerMile,userInputs/3/kWhRequested,userInputs/3/milesRequested,userInputs/3/minutesAvailable,userInputs/3/modifiedAt,userInputs/3/paymentRequired,userInputs/3/requestedDeparture,userInputs/3/userID,userInputs/4/WhPerMile,userInputs/4/kWhRequested,userInputs/4/milesRequested,userInputs/4/minutesAvailable,userInputs/4/modifiedAt,userInputs/4/paymentRequired,userInputs/4/requestedDeparture,userInputs/4/userID,userInputs/5/WhPerMile,userInputs/5/kWhRequested,userInputs/5/milesRequested,userInputs/5/minutesAvailable,userInputs/5/modifiedAt,userInputs/5/paymentRequired,userInputs/5/requestedDeparture,userInputs/5/userID,userInputs/6/WhPerMile,userInputs/6/kWhRequested,userInputs/6/milesRequested,userInputs/6/minutesAvailable,userInputs/6/modifiedAt,userInputs/6/paymentRequired,userInputs/6/requestedDeparture,userInputs/6/userID,userInputs/7/WhPerMile,userInputs/7/kWhRequested,userInputs/7/milesRequested,userInputs/7/minutesAvailable,userInputs/7/modifiedAt,userInputs/7/paymentRequired,userInputs/7/requestedDeparture,userInputs/7/userID,userInputs/8/WhPerMile,userInputs/8/kWhRequested,userInputs/8/milesRequested,userInputs/8/minutesAvailable,userInputs/8/modifiedAt,userInputs/8/paymentRequired,userInputs/8/requestedDeparture,userInputs/8/userID,userInputs/9/WhPerMile,userInputs/9/kWhRequested,userInputs/9/milesRequested,userInputs/9/minutesAvailable,userInputs/9/modifiedAt,userInputs/9/paymentRequired,userInputs/9/requestedDeparture,userInputs/9/userID
5fe29d9cf9af8b1f48c3661b,39,"Sun, 06 Dec 2020 22:10:25 GMT","Mon, 07 Dec 2020 05:31:20 GMT","Mon, 07 Dec 2020 02:23:40 GMT",28.609,2_39_91_437_2020-12-06 22:10:25.444413,2,CA-317,2-39-91-437,America/Los_Angeles,838.0,286.0,28.6,100.0,480.0,"Sun, 06 Dec 2020 22:10:41 GMT",True,"Mon, 07 Dec 2020 06:10:25 GMT",838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe3ef1cf9af8b214e05175b,39,"Mon, 07 Dec 2020 17:42:11 GMT","Tue, 08 Dec 2020 02:41:17 GMT","Mon, 07 Dec 2020 20:36:09 GMT",10.135,2_39_79_379_2020-12-07 17:42:11.110081,2,CA-327,2-39-79-379,America/Los_Angeles,9048.0,450.0,13.5,30.0,180.0,"Mon, 07 Dec 2020 17:42:38 GMT",True,"Mon, 07 Dec 2020 20:42:11 GMT",9048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe3ef1cf9af8b214e05175c,39,"Mon, 07 Dec 2020 23:22:27 GMT","Tue, 08 Dec 2020 03:29:31 GMT","Tue, 08 Dec 2020 00:33:46 GMT",2.327,2_39_78_365_2020-12-07 23:22:26.993264,2,CA-321,2-39-78-365,America/Los_Angeles,1082.0,290.0,5.8,20.0,120.0,"Mon, 07 Dec 2020 23:23:06 GMT",True,"Tue, 08 Dec 2020 01:22:27 GMT",1082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe3ef1cf9af8b214e05175d,39,"Mon, 07 Dec 2020 23:58:03 GMT","Tue, 08 Dec 2020 01:00:50 GMT","Tue, 08 Dec 2020 00:57:56 GMT",2.783,2_39_125_21_2020-12-07 23:58:03.416933,2,CA-311,2-39-125-21,America/Los_Angeles,1746.0,350.0,35.0,100.0,534.0,"Mon, 07 Dec 2020 23:58:18 GMT",True,"Tue, 08 Dec 2020 08:52:03 GMT",1746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe3ef1cf9af8b214e05175e,39,"Tue, 08 Dec 2020 01:14:40 GMT","Tue, 08 Dec 2020 02:07:12 GMT",,23.281,2_39_81_4550_2020-12-08 01:14:39.874500,2,11900388,2-39-81-4550,America/Los_Angeles,289.0,283.0,28.3,100.0,480.0,"Tue, 08 Dec 2020 01:16:15 GMT",True,"Tue, 08 Dec 2020 09:14:40 GMT",289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe3ef1cf9af8b214e05175f,39,"Tue, 08 Dec 2020 02:37:50 GMT","Tue, 08 Dec 2020 02:56:54 GMT",,7.088,2_39_81_4550_2020-12-08 02:37:49.675545,2,11900388,2-39-81-4550,America/Los_Angeles,9248.0,295.0,29.5,100.0,480.0,"Tue, 08 Dec 2020 02:38:14 GMT",True,"Tue, 08 Dec 2020 10:37:50 GMT",9248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe5409df9af8b235c0bf65a,39,"Tue, 08 Dec 2020 16:24:41 GMT","Tue, 08 Dec 2020 19:36:59 GMT","Tue, 08 Dec 2020 18:31:45 GMT",8.413,2_39_79_379_2020-12-08 16:24:40.553416,2,CA-327,2-39-79-379,America/Los_Angeles,3853.0,340.0,68.0,200.0,605.0,"Tue, 08 Dec 2020 16:25:00 GMT",True,"Wed, 09 Dec 2020 02:29:41 GMT",3853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe5409df9af8b235c0bf65b,39,"Tue, 08 Dec 2020 18:11:38 GMT","Wed, 09 Dec 2020 00:04:16 GMT","Tue, 08 Dec 2020 19:49:29 GMT",5.532,2_39_79_380_2020-12-08 18:11:38.412532,2,CA-489,2-39-79-380,America/Los_Angeles,9048.0,450.0,13.5,30.0,180.0,"Tue, 08 Dec 2020 18:11:49 GMT",True,"Tue, 08 Dec 2020 21:11:38 GMT",9048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe5409df9af8b235c0bf65c,39,"Tue, 08 Dec 2020 19:25:10 GMT","Tue, 08 Dec 2020 23:17:36 GMT","Tue, 08 Dec 2020 21:26:51 GMT",6.433,2_39_131_30_2020-12-08 19:24:58.725557,2,CA-305,2-39-131-30,America/Los_Angeles,5594.0,250.0,25.0,100.0,480.0,"Tue, 08 Dec 2020 19:25:09 GMT",True,"Wed, 09 Dec 2020 03:25:10 GMT",5594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe5409df9af8b235c0bf65d,39,"Tue, 08 Dec 2020 21:24:19 GMT","Wed, 09 Dec 2020 02:51:42 GMT","Wed, 09 Dec 2020 02:05:00 GMT",16.245,2_39_139_28_2020-12-08 21:24:18.856062,2,CA-303,2-39-139-28,America/Los_Angeles,9502.0,310.0,15.5,50.0,180.0,"Tue, 08 Dec 2020 21:24:59 GMT",True,"Wed, 09 Dec 2020 00:24:19 GMT",9502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe5409df9af8b235c0bf65e,39,"Tue, 08 Dec 2020 22:02:26 GMT","Wed, 09 Dec 2020 02:50:16 GMT","Tue, 08 Dec 2020 23:05:55 GMT",2.119,2_39_78_365_2020-12-08 22:02:26.186073,2,CA-321,2-39-78-365,America/Los_Angeles,1082.0,290.0,5.8,20.0,120.0,"Tue, 08 Dec 2020 22:04:22 GMT",True,"Wed, 09 Dec 2020 00:02:26 GMT",1082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe5409df9af8b235c0bf65f,39,"Wed, 09 Dec 2020 03:49:56 GMT","Wed, 09 Dec 2020 04:13:52 GMT",,11.392,2_39_81_4550_2020-12-09 03:49:55.939892,2,11900388,2-39-81-4550,America/Los_Angeles,9248.0,295.0,29.5,100.0,480.0,"Wed, 09 Dec 2020 03:51:15 GMT",True,"Wed, 09 Dec 2020 11:49:56 GMT",9248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe6921cf9af8b256eedbb6e,39,"Wed, 09 Dec 2020 15:29:12 GMT","Wed, 09 Dec 2020 16:00:46 GMT",,7.858,2_39_81_4550_2020-12-09 15:29:12.276122,2,11900388,2-39-81-4550,America/Los_Angeles,7132.0,274.0,8.22,30.0,480.0,"Wed, 09 Dec 2020 15:29:30 GMT",True,"Wed, 09 Dec 2020 23:29:12 GMT",7132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe6921cf9af8b256eedbb6f,39,"Wed, 09 Dec 2020 16:13:56 GMT","Wed, 09 Dec 2020 18:57:24 GMT","Wed, 09 Dec 2020 17:24:27 GMT",4.408,2_39_79_380_2020-12-09 16:13:55.853301,2,CA-489,2-39-79-380,America/Los_Angeles,751.0,340.0,20.4,60.0,360.0,"Wed, 09 Dec 2020 16:13:59 GMT",True,"Wed, 09 Dec 2020 22:13:56 GMT",751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe6921cf9af8b256eedbb70,39,"Wed, 09 Dec 2020 20:13:49 GMT","Wed, 09 Dec 2020 21:00:47 GMT","Wed, 09 Dec 2020 21:00:38 GMT",2.508,2_39_125_21_2020-12-09 20:13:49.348669,2,CA-311,2-39-125-21,America/Los_Angeles,1746.0,350.0,35.0,100.0,534.0,"Wed, 09 Dec 2020 20:14:02 GMT",True,"Thu, 10 Dec 2020 05:07:49 GMT",1746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe6921cf9af8b256eedbb71,39,"Wed, 09 Dec 2020 21:31:41 GMT","Thu, 10 Dec 2020 02:32:58 GMT","Wed, 09 Dec 2020 22:36:00 GMT",2.171,2_39_78_365_2020-12-09 21:31:41.038249,2,CA-321,2-39-78-365,America/Los_Angeles,1082.0,290.0,5.8,20.0,120.0,"Wed, 09 Dec 2020 21:32:26 GMT",True,"Wed, 09 Dec 2020 23:31:41 GMT",1082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe6921cf9af8b256eedbb72,39,"Wed, 09 Dec 2020 22:15:57 GMT","Wed, 09 Dec 2020 22:49:21 GMT",,12.597,2_39_81_4550_2020-12-09 22:15:56.648670,2,11900388,2-39-81-4550,America/Los_Angeles,9233.0,290.0,29.0,100.0,480.0,"Wed, 09 Dec 2020 22:16:16 GMT",True,"Thu, 10 Dec 2020 06:15:57 GMT",9233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe6921cf9af8b256eedbb73,39,"Thu, 10 Dec 2020 00:13:10 GMT","Thu, 10 Dec 2020 01:24:49 GMT",,29.758,2_39_81_4550_2020-12-10 00:13:09.875887,2,11900388,2-39-81-4550,America/Los_Angeles,1616.0,283.0,53.77,190.0,548.0,"Thu, 10 Dec 2020 00:13:31 GMT",True,"Thu, 10 Dec 2020 09:21:10 GMT",1616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe7e39bf9af8b2778b56da6,39,"Thu, 10 Dec 2020 22:18:44 GMT","Fri, 11 Dec 2020 03:05:04 GMT","Thu, 10 Dec 2020 23:26:24 GMT",2.292,2_39_78_365_2020-12-10 22:18:43.725168,2,CA-321,2-39-78-365,America/Los_Angeles,1082.0,290.0,5.8,20.0,120.0,"Thu, 10 Dec 2020 22:19:19 GMT",True,"Fri, 11 Dec 2020 00:18:44 GMT",1082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe7e39bf9af8b2778b56da7,39,"Fri, 11 Dec 2020 01:55:43 GMT","Fri, 11 Dec 2020 02:20:03 GMT",,9.757,2_39_81_4550_2020-12-11 01:55:43.195260,2,11900388,2-39-81-4550,America/Los_Angeles,9266.0,300.0,48.0,160.0,461.0,"Fri, 11 Dec 2020 01:56:04 GMT",True,"Fri, 11 Dec 2020 09:36:43 GMT",9266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe9351cf9af8b29afce81c9,39,"Fri, 11 Dec 2020 16:40:34 GMT","Fri, 11 Dec 2020 18:56:04 GMT","Fri, 11 Dec 2020 17:05:23 GMT",1.519,2_39_79_380_2020-12-11 16:40:34.447094,2,CA-489,2-39-79-380,America/Los_Angeles,751.0,340.0,20.4,60.0,360.0,"Fri, 11 Dec 2020 16:40:36 GMT",True,"Fri, 11 Dec 2020 22:40:34 GMT",751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe9351cf9af8b29afce81ca,39,"Fri, 11 Dec 2020 18:37:43 GMT","Fri, 11 Dec 2020 19:45:43 GMT",,37.195,2_39_81_4550_2020-12-11 18:37:42.663638,2,11900388,2-39-81-4550,America/Los_Angeles,9790.0,283.0,28.3,100.0,480.0,"Fri, 11 Dec 2020 18:37:48 GMT",True,"Sat, 12 Dec 2020 02:37:43 GMT",9790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe9351cf9af8b29afce81cb,39,"Fri, 11 Dec 2020 19:49:56 GMT","Sat, 12 Dec 2020 02:19:58 GMT","Fri, 11 Dec 2020 23:42:44 GMT",25.764,2_39_131_30_2020-12-11 19:49:40.158462,2,CA-305,2-39-131-30,America/Los_Angeles,232.0,283.0,67.92,240.0,692.0,"Fri, 11 Dec 2020 19:49:55 GMT",True,"Sat, 12 Dec 2020 07:21:56 GMT",232.0,,283.0,39.62,140.0,692.0,"Fri, 11 Dec 2020 19:50:15 GMT",True,"Sat, 12 Dec 2020 07:21:56 GMT",232.0,283.0,39.62,140.0,285.0,"Fri, 11 Dec 2020 19:50:46 GMT",True,"Sat, 12 Dec 2020 00:34:56 GMT",232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe9351cf9af8b29afce81cc,39,"Fri, 11 Dec 2020 20:14:25 GMT","Fri, 11 Dec 2020 21:09:28 GMT",,12.951,2_39_81_4550_2020-12-11 20:14:24.678431,2,11900388,2-39-81-4550,America/Los_Angeles,316.0,290.0,20.3,70.0,146.0,"Fri, 11 Dec 2020 20:14:39 GMT",True,"Fri, 11 Dec 2020 22:40:25 GMT",316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe9351cf9af8b29afce81cd,39,"Fri, 11 Dec 2020 21:48:00 GMT","Sat, 12 Dec 2020 01:08:11 GMT","Fri, 11 Dec 2020 22:57:58 GMT",2.8118413978518784,2_39_78_365_2020-12-11 21:48:00.329585,2,CA-321,2-39-78-365,America/Los_Angeles,1082.0,290.0,5.8,20.0,120.0,"Fri, 11 Dec 2020 21:48:47 GMT",True,"Fri, 11 Dec 2020 23:48:00 GMT",1082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe9351cf9af8b29afce81ce,39,"Fri, 11 Dec 2020 23:57:23 GMT","Sat, 12 Dec 2020 08:00:49 GMT","Sat, 12 Dec 2020 04:29:55 GMT",16.063,2_39_139_28_2020-12-11 23:57:22.574102,2,CA-303,2-39-139-28,America/Los_Angeles,9502.0,310.0,15.5,50.0,180.0,"Fri, 11 Dec 2020 23:57:39 GMT",True,"Sat, 12 Dec 2020 02:57:23 GMT",9502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe9351cf9af8b29afce81cf,39,"Sat, 12 Dec 2020 00:00:33 GMT","Sat, 12 Dec 2020 01:03:02 GMT","Sat, 12 Dec 2020 00:58:32 GMT",3.1296222222222227,2_39_125_21_2020-12-12 00:00:33.164972,2,CA-311,2-39-125-21,America/Los_Angeles,1746.0,350.0,35.0,100.0,534.0,"Sat, 12 Dec 2020 00:00:50 GMT",True,"Sat, 12 Dec 2020 08:54:33 GMT",1746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe9351cf9af8b29afce81d0,39,"Sat, 12 Dec 2020 00:12:54 GMT","Sat, 12 Dec 2020 01:07:42 GMT",,18.277,2_39_81_4550_2020-12-12 00:12:53.962047,2,11900388,2-39-81-4550,America/Los_Angeles,1616.0,283.0,53.77,190.0,548.0,"Sat, 12 Dec 2020 00:13:23 GMT",True,"Sat, 12 Dec 2020 09:20:54 GMT",1616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe9351cf9af8b29afce81d1,39,"Sat, 12 Dec 2020 01:24:24 GMT","Sat, 12 Dec 2020 01:40:06 GMT",,3.93,2_39_81_4550_2020-12-12 01:24:23.701369,2,11900388,2-39-81-4550,America/Los_Angeles,9248.0,295.0,29.5,100.0,480.0,"Sat, 12 Dec 2020 01:24:44 GMT",True,"Sat, 12 Dec 2020 09:24:24 GMT",9248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fe9351cf9af8b29afce81d2,39,"Sat, 12 Dec 2020 03:28:33 GMT","Sat, 12 Dec 2020 03:46:57 GMT",,12.85,2_39_81_4550_2020-12-12 03:28:32.931670,2,11900388,2-39-81-4550,America/Los_Angeles,579.0,283.0,28.3,100.0,468.0,"Sat, 12 Dec 2020 03:28:44 GMT",True,"Sat, 12 Dec 2020 11:16:33 GMT",579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fea869bf9af8b2bb7005a23,39,"Sat, 12 Dec 2020 15:59:04 GMT","Sat, 12 Dec 2020 20:04:02 GMT","Sat, 12 Dec 2020 17:30:28 GMT",9.412,2_39_131_30_2020-12-12 15:58:59.355331,2,CA-305,2-39-131-30,America/Los_Angeles,8677.0,310.0,15.5,50.0,240.0,"Sat, 12 Dec 2020 15:59:03 GMT",True,"Sat, 12 Dec 2020 19:59:04 GMT",8677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fea869bf9af8b2bb7005a24,39,"Sat, 12 Dec 2020 16:19:48 GMT","Sat, 12 Dec 2020 16:53:46 GMT",,18.493,2_39_81_4550_2020-12-12 16:19:48.000161,2,11900388,2-39-81-4550,America/Los_Angeles,1039.0,283.0,28.3,100.0,288.0,"Sat, 12 Dec 2020 16:20:37 GMT",True,"Sat, 12 Dec 2020 21:07:48 GMT",1039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fea869bf9af8b2bb7005a25,39,"Sat, 12 Dec 2020 19:21:21 GMT","Sat, 12 Dec 2020 20:13:23 GMT","Sat, 12 Dec 2020 20:13:17 GMT",5.988,2_39_129_17_2020-12-12 19:21:21.497540,2,CA-307,2-39-129-17,America/Los_Angeles,1039.0,283.0,28.3,100.0,288.0,"Sat, 12 Dec 2020 19:21:39 GMT",True,"Sun, 13 Dec 2020 00:09:21 GMT",1039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fea869bf9af8b2bb7005a26,39,"Sat, 12 Dec 2020 22:20:55 GMT","Sat, 12 Dec 2020 23:58:54 GMT",,42.769,2_39_81_4550_2020-12-12 22:20:54.656127,2,11900388,2-39-81-4550,America/Los_Angeles,9570.0,258.0,51.6,200.0,634.0,"Sat, 12 Dec 2020 23:03:02 GMT",True,"Sun, 13 Dec 2020 08:54:55 GMT",9570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fea869bf9af8b2bb7005a27,39,"Sun, 13 Dec 2020 00:48:54 GMT","Sun, 13 Dec 2020 01:18:17 GMT",,6.326,2_39_81_4550_2020-12-13 00:48:54.224608,2,11900388,2-39-81-4550,America/Los_Angeles,7132.0,274.0,8.22,30.0,480.0,"Sun, 13 Dec 2020 00:49:05 GMT",True,"Sun, 13 Dec 2020 08:48:54 GMT",7132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fea869bf9af8b2bb7005a28,39,"Sun, 13 Dec 2020 01:34:19 GMT","Sun, 13 Dec 2020 01:53:40 GMT",,12.34,2_39_81_4550_2020-12-13 01:34:17.423044,2,11900388,2-39-81-4550,America/Los_Angeles,265.0,291.0,29.1,100.0,480.0,"Sun, 13 Dec 2020 01:34:19 GMT",True,"Sun, 13 Dec 2020 09:34:19 GMT",265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fea869bf9af8b2bb7005a29,39,"Sun, 13 Dec 2020 02:26:17 GMT","Sun, 13 Dec 2020 02:50:41 GMT",,5.539,2_39_81_4550_2020-12-13 02:26:17.196126,2,11900388,2-39-81-4550,America/Los_Angeles,5298.0,450.0,45.0,100.0,480.0,"Sun, 13 Dec 2020 02:26:44 GMT",True,"Sun, 13 Dec 2020 10:26:17 GMT",5298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fea869bf9af8b2bb7005a2a,39,"Sun, 13 Dec 2020 04:36:12 GMT","Sun, 13 Dec 2020 05:22:09 GMT",,29.539,2_39_81_4550_2020-12-13 04:36:04.838185,2,11900388,2-39-81-4550,America/Los_Angeles,915.0,286.0,71.5,250.0,721.0,"Sun, 13 Dec 2020 04:36:11 GMT",True,"Sun, 13 Dec 2020 16:37:12 GMT",915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5febd81cf9af8b2dd785f59c,39,"Sun, 13 Dec 2020 18:51:05 GMT","Sun, 13 Dec 2020 19:47:55 GMT",,13.853,2_39_81_4550_2020-12-13 18:51:04.998370,2,11900388,2-39-81-4550,America/Los_Angeles,316.0,290.0,20.3,70.0,146.0,"Sun, 13 Dec 2020 18:51:36 GMT",True,"Sun, 13 Dec 2020 21:17:05 GMT",316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5febd81cf9af8b2dd785f59d,39,"Sun, 13 Dec 2020 21:09:27 GMT","Sun, 13 Dec 2020 21:46:06 GMT",,24.683,2_39_81_4550_2020-12-13 21:09:27.008331,2,11900388,2-39-81-4550,America/Los_Angeles,2044.0,286.0,54.34,190.0,548.0,"Sun, 13 Dec 2020 21:09:41 GMT",True,"Mon, 14 Dec 2020 06:17:27 GMT",2044.0,,286.0,57.2,200.0,548.0,"Sun, 13 Dec 2020 21:13:18 GMT",True,"Mon, 14 Dec 2020 06:17:27 GMT",2044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5febd81cf9af8b2dd785f59e,39,"Mon, 14 Dec 2020 01:11:06 GMT","Mon, 14 Dec 2020 01:27:56 GMT",,8.572,2_39_81_4550_2020-12-14 01:11:06.445418,2,11900388,2-39-81-4550,America/Los_Angeles,300.0,290.0,29.0,100.0,470.0,"Mon, 14 Dec 2020 01:11:26 GMT",True,"Mon, 14 Dec 2020 09:01:06 GMT",300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5febd81cf9af8b2dd785f59f,39,"Mon, 14 Dec 2020 04:20:25 GMT","Mon, 14 Dec 2020 04:43:17 GMT",,14.631,2_39_81_4550_2020-12-14 04:20:25.349162,2,11900388,2-39-81-4550,America/Los_Angeles,9283.0,319.0,28.71,90.0,270.0,"Mon, 14 Dec 2020 04:20:39 GMT",True,"Mon, 14 Dec 2020 08:50:25 GMT",9283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fed299bf9af8b2fd3b24f72,39,"Mon, 14 Dec 2020 15:55:11 GMT","Mon, 14 Dec 2020 16:40:17 GMT",,9.831,2_39_81_4550_2020-12-14 15:55:11.424630,2,11900388,2-39-81-4550,America/Los_Angeles,9248.0,295.0,29.5,100.0,480.0,"Mon, 14 Dec 2020 15:55:35 GMT",True,"Mon, 14 Dec 2020 23:55:11 GMT",9248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fed299bf9af8b2fd3b24f73,39,"Mon, 14 Dec 2020 16:02:32 GMT","Mon, 14 Dec 2020 17:01:19 GMT","Mon, 14 Dec 2020 17:01:15 GMT",3.106,2_39_125_21_2020-12-14 16:02:32.320203,2,CA-311,2-39-125-21,America/Los_Angeles,1746.0,350.0,35.0,100.0,534.0,"Mon, 14 Dec 2020 16:03:02 GMT",True,"Tue, 15 Dec 2020 00:56:32 GMT",1746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
